n,m,q,r,prior,metric,bits,label,assumptions,model,effective_dimension,candidate_capacity_bits,delta_log2_radius,radius_ratio,baseline_beta,continuous_new_beta,predicted_delta_beta_continuous,integer_new_beta,predicted_delta_beta_integer,capacity_label,predicted_log2_work_gain,work_model_label
512,512,257,13,uniform_ternary,hard_support_selectivity,83.46860663014539,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,bkz_beta,60.0,83.46860663014539,1.3911434438357564,2.6228648008562585,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,257,13,uniform_ternary,hard_support_selectivity,83.46860663014539,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,sieve_dimension_proxy,50.0,83.46860663014539,1.6693721326029078,3.180761352048227,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,257,13,uniform_ternary,same_second_moment_entropy_proxy,0.16965183409890683,INFORMATION_DIAGNOSTIC,same second moment only; q=257 does not turn this into an attack theorem,,,,,,,,,,,,,
512,512,257,13,cbd2,support_selectivity,73.8880539059847,INFORMATION_DIAGNOSTIC,"support-only diagnostic, not weighted CBD likelihood",,,,,,,,,,,,,
512,512,257,13,cbd2,shannon_deficit,77.67481133053606,INFORMATION_DIAGNOSTIC,coordinatewise entropy diagnostic,,,,,,,,,,,,,
512,512,257,13,cbd2,renyi2_separation,79.75379835980499,INFORMATION_DIAGNOSTIC,coordinatewise collision-entropy diagnostic,,,,,,,,,,,,,
512,512,257,13,cbd3,support_selectivity,67.57750515277156,INFORMATION_DIAGNOSTIC,"support-only diagnostic, not weighted CBD likelihood",,,,,,,,,,,,,
512,512,257,13,cbd3,shannon_deficit,73.73941268749758,INFORMATION_DIAGNOSTIC,coordinatewise entropy diagnostic,,,,,,,,,,,,,
512,512,257,13,cbd3,renyi2_separation,76.14585667792917,INFORMATION_DIAGNOSTIC,coordinatewise collision-entropy diagnostic,,,,,,,,,,,,,
512,512,257,13,"fixed_weight(+8,-8)",global_combinatorial_deficit,3985.8197815599783,INFORMATION_DIAGNOSTIC,full-n exact multinomial count; not assigned wholesale to r hints,,,,,,,,,,,,,
512,512,257,13,"fixed_weight(+8,-8)",exact_residual_profile,104.07311913952041,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,lattice_dimension,1025.0,104.07311913952041,0.10153475038001991,1.0729142302827228,60.0,58.88712082509316,1.112879174906837,59.0,1.0,RANK_ONLY_REFERENCE,0.242,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,257,13,"fixed_weight(+8,-8)",exact_residual_profile,104.07311913952041,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,bkz_beta,60.0,104.07311913952041,1.7345519856586735,3.327761375763013,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,257,13,"fixed_weight(+8,-8)",exact_residual_profile,104.07311913952041,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,sieve_dimension_proxy,50.0,104.07311913952041,2.0814623827904084,4.232360105690956,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,257,14,uniform_ternary,hard_support_selectivity,89.88926867861811,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,lattice_dimension,1025.0,89.88926867861811,0.08769684749133475,1.0626723522915245,60.0,59.038807816889886,0.9611921831101142,60.0,0.0,RANK_ONLY_REFERENCE,0.0,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,257,14,uniform_ternary,hard_support_selectivity,89.88926867861811,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,bkz_beta,60.0,89.88926867861811,1.4981544779769684,2.824811261994277,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,257,14,uniform_ternary,hard_support_selectivity,89.88926867861811,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,sieve_dimension_proxy,50.0,89.88926867861811,1.7977853735723621,3.4768609572646056,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,257,14,uniform_ternary,same_second_moment_entropy_proxy,0.16965183409890683,INFORMATION_DIAGNOSTIC,same second moment only; q=257 does not turn this into an attack theorem,,,,,,,,,,,,,
512,512,257,14,cbd2,support_selectivity,79.57175036029122,INFORMATION_DIAGNOSTIC,"support-only diagnostic, not weighted CBD likelihood",,,,,,,,,,,,,
512,512,257,14,cbd2,shannon_deficit,83.64979681750037,INFORMATION_DIAGNOSTIC,coordinatewise entropy diagnostic,,,,,,,,,,,,,
512,512,257,14,cbd2,renyi2_separation,85.88870592594384,INFORMATION_DIAGNOSTIC,coordinatewise collision-entropy diagnostic,,,,,,,,,,,,,
512,512,257,14,cbd3,support_selectivity,72.77577477990783,INFORMATION_DIAGNOSTIC,"support-only diagnostic, not weighted CBD likelihood",,,,,,,,,,,,,
512,512,257,14,cbd3,shannon_deficit,79.41167520192046,INFORMATION_DIAGNOSTIC,coordinatewise entropy diagnostic,,,,,,,,,,,,,
512,512,257,14,cbd3,renyi2_separation,82.00323026853911,INFORMATION_DIAGNOSTIC,coordinatewise collision-entropy diagnostic,,,,,,,,,,,,,
512,512,257,14,"fixed_weight(+8,-8)",global_combinatorial_deficit,3985.8197815599783,INFORMATION_DIAGNOSTIC,full-n exact multinomial count; not assigned wholesale to r hints,,,,,,,,,,,,,
512,512,257,14,"fixed_weight(+8,-8)",exact_residual_profile,112.0787436887143,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,lattice_dimension,1025.0,112.0787436887143,0.1093451157938676,1.0787384523720966,60.0,58.80149914710174,1.1985008528982632,59.0,1.0,RANK_ONLY_REFERENCE,0.242,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,257,14,"fixed_weight(+8,-8)",exact_residual_profile,112.0787436887143,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,bkz_beta,60.0,112.0787436887143,1.8679790614785716,3.650208976564997,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,257,14,"fixed_weight(+8,-8)",exact_residual_profile,112.0787436887143,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,sieve_dimension_proxy,50.0,112.0787436887143,2.2415748737742858,4.7291302389684855,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,257,15,uniform_ternary,hard_support_selectivity,96.30993072709083,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,lattice_dimension,1025.0,96.30993072709083,0.09396090802643008,1.0672964176600857,60.0,58.97014475290179,1.0298552470982116,59.0,1.0,RANK_ONLY_REFERENCE,0.242,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,257,15,uniform_ternary,hard_support_selectivity,96.30993072709083,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,bkz_beta,60.0,96.30993072709083,1.6051655121181805,3.0423065128193794,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,257,15,uniform_ternary,hard_support_selectivity,96.30993072709083,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,sieve_dimension_proxy,50.0,96.30993072709083,1.9261986145418166,3.8005247103391184,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,257,15,uniform_ternary,same_second_moment_entropy_proxy,0.16965183409890683,INFORMATION_DIAGNOSTIC,same second moment only; q=257 does not turn this into an attack theorem,,,,,,,,,,,,,
512,512,257,15,cbd2,support_selectivity,85.25544681459773,INFORMATION_DIAGNOSTIC,"support-only diagnostic, not weighted CBD likelihood",,,,,,,,,,,,,
512,512,257,15,cbd2,shannon_deficit,89.62478230446469,INFORMATION_DIAGNOSTIC,coordinatewise entropy diagnostic,,,,,,,,,,,,,
512,512,257,15,cbd2,renyi2_separation,92.02361349208267,INFORMATION_DIAGNOSTIC,coordinatewise collision-entropy diagnostic,,,,,,,,,,,,,
512,512,257,15,cbd3,support_selectivity,77.97404440704412,INFORMATION_DIAGNOSTIC,"support-only diagnostic, not weighted CBD likelihood",,,,,,,,,,,,,
512,512,257,15,cbd3,shannon_deficit,85.08393771634334,INFORMATION_DIAGNOSTIC,coordinatewise entropy diagnostic,,,,,,,,,,,,,
512,512,257,15,cbd3,renyi2_separation,87.86060385914905,INFORMATION_DIAGNOSTIC,coordinatewise collision-entropy diagnostic,,,,,,,,,,,,,
512,512,257,15,"fixed_weight(+8,-8)",global_combinatorial_deficit,3985.8197815599783,INFORMATION_DIAGNOSTIC,full-n exact multinomial count; not assigned wholesale to r hints,,,,,,,,,,,,,
512,512,257,15,"fixed_weight(+8,-8)",exact_residual_profile,120.08436823790817,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,lattice_dimension,1025.0,120.08436823790817,0.11715548120771528,1.0845942907472734,60.0,58.71587165979825,1.2841283402017467,59.0,1.0,RANK_ONLY_REFERENCE,0.242,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,257,15,"fixed_weight(+8,-8)",exact_residual_profile,120.08436823790817,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,bkz_beta,60.0,120.08436823790817,2.0014061372984693,4.003900540957703,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,257,15,"fixed_weight(+8,-8)",exact_residual_profile,120.08436823790817,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,sieve_dimension_proxy,50.0,120.08436823790817,2.401687364758163,5.284208398773517,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,257,16,uniform_ternary,hard_support_selectivity,102.73059277556355,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,lattice_dimension,1025.0,102.73059277556355,0.10022496856152542,1.07194060398172,60.0,58.90147888362637,1.0985211163736324,59.0,1.0,RANK_ONLY_REFERENCE,0.242,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,257,16,uniform_ternary,hard_support_selectivity,102.73059277556355,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,bkz_beta,60.0,102.73059277556355,1.7121765462593925,3.2765477263811493,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,257,16,uniform_ternary,hard_support_selectivity,102.73059277556355,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,sieve_dimension_proxy,50.0,102.73059277556355,2.054611855511271,4.154318579728866,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,257,16,uniform_ternary,same_second_moment_entropy_proxy,0.16965183409890683,INFORMATION_DIAGNOSTIC,same second moment only; q=257 does not turn this into an attack theorem,,,,,,,,,,,,,
512,512,257,16,cbd2,support_selectivity,90.93914326890425,INFORMATION_DIAGNOSTIC,"support-only diagnostic, not weighted CBD likelihood",,,,,,,,,,,,,
512,512,257,16,cbd2,shannon_deficit,95.599767791429,INFORMATION_DIAGNOSTIC,coordinatewise entropy diagnostic,,,,,,,,,,,,,
512,512,257,16,cbd2,renyi2_separation,98.15852105822152,INFORMATION_DIAGNOSTIC,coordinatewise collision-entropy diagnostic,,,,,,,,,,,,,
512,512,257,16,cbd3,support_selectivity,83.17231403418039,INFORMATION_DIAGNOSTIC,"support-only diagnostic, not weighted CBD likelihood",,,,,,,,,,,,,
512,512,257,16,cbd3,shannon_deficit,90.75620023076624,INFORMATION_DIAGNOSTIC,coordinatewise entropy diagnostic,,,,,,,,,,,,,
512,512,257,16,cbd3,renyi2_separation,93.71797744975899,INFORMATION_DIAGNOSTIC,coordinatewise collision-entropy diagnostic,,,,,,,,,,,,,
512,512,257,16,"fixed_weight(+8,-8)",global_combinatorial_deficit,3985.8197815599783,INFORMATION_DIAGNOSTIC,full-n exact multinomial count; not assigned wholesale to r hints,,,,,,,,,,,,,
512,512,257,16,"fixed_weight(+8,-8)",exact_residual_profile,128.08999278710206,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,lattice_dimension,1025.0,128.08999278710206,0.12496584662156299,1.0904819170345252,60.0,58.63023761650915,1.3697623834908512,59.0,1.0,RANK_ONLY_REFERENCE,0.242,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,257,16,"fixed_weight(+8,-8)",exact_residual_profile,128.08999278710206,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,bkz_beta,60.0,128.08999278710206,2.134833213118368,4.391863491872585,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,257,16,"fixed_weight(+8,-8)",exact_residual_profile,128.08999278710206,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,sieve_dimension_proxy,50.0,128.08999278710206,2.5617998557420414,5.904438446541729,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,257,17,uniform_ternary,hard_support_selectivity,109.15125482403627,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,lattice_dimension,1025.0,109.15125482403627,0.10648902909662075,1.0766049988098512,60.0,58.832809832182306,1.1671901678176937,59.0,1.0,RANK_ONLY_REFERENCE,0.242,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,257,17,uniform_ternary,hard_support_selectivity,109.15125482403627,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,bkz_beta,60.0,109.15125482403627,1.8191875804006046,3.528824251605202,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,257,17,uniform_ternary,hard_support_selectivity,109.15125482403627,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,sieve_dimension_proxy,50.0,109.15125482403627,2.1830250964807254,4.541047401936377,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,257,17,uniform_ternary,same_second_moment_entropy_proxy,0.16965183409890683,INFORMATION_DIAGNOSTIC,same second moment only; q=257 does not turn this into an attack theorem,,,,,,,,,,,,,
512,512,257,17,cbd2,support_selectivity,96.62283972321076,INFORMATION_DIAGNOSTIC,"support-only diagnostic, not weighted CBD likelihood",,,,,,,,,,,,,
512,512,257,17,cbd2,shannon_deficit,101.57475327839332,INFORMATION_DIAGNOSTIC,coordinatewise entropy diagnostic,,,,,,,,,,,,,
512,512,257,17,cbd2,renyi2_separation,104.29342862436037,INFORMATION_DIAGNOSTIC,coordinatewise collision-entropy diagnostic,,,,,,,,,,,,,
512,512,257,17,cbd3,support_selectivity,88.37058366131666,INFORMATION_DIAGNOSTIC,"support-only diagnostic, not weighted CBD likelihood",,,,,,,,,,,,,
512,512,257,17,cbd3,shannon_deficit,96.42846274518914,INFORMATION_DIAGNOSTIC,coordinatewise entropy diagnostic,,,,,,,,,,,,,
512,512,257,17,cbd3,renyi2_separation,99.57535104036893,INFORMATION_DIAGNOSTIC,coordinatewise collision-entropy diagnostic,,,,,,,,,,,,,
512,512,257,17,"fixed_weight(+8,-8)",global_combinatorial_deficit,3985.8197815599783,INFORMATION_DIAGNOSTIC,full-n exact multinomial count; not assigned wholesale to r hints,,,,,,,,,,,,,
512,512,257,17,"fixed_weight(+8,-8)",exact_residual_profile,136.09561733629593,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,lattice_dimension,1025.0,136.09561733629593,0.13277621203541065,1.0964015037917834,60.0,58.544596262534384,1.4554037374656161,59.0,1.0,RANK_ONLY_REFERENCE,0.242,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,257,17,"fixed_weight(+8,-8)",exact_residual_profile,136.09561733629593,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,bkz_beta,60.0,136.09561733629593,2.2682602889382655,4.817418598172666,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,257,17,"fixed_weight(+8,-8)",exact_residual_profile,136.09561733629593,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,sieve_dimension_proxy,50.0,136.09561733629593,2.7219123467259188,6.597467536876811,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,257,18,uniform_ternary,hard_support_selectivity,115.571916872509,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,lattice_dimension,1025.0,115.571916872509,0.1127530896317161,1.0812896900788782,60.0,58.764137218503734,1.235862781496266,59.0,1.0,RANK_ONLY_REFERENCE,0.242,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,257,18,uniform_ternary,hard_support_selectivity,115.571916872509,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,bkz_beta,60.0,115.571916872509,1.9261986145418166,3.8005247103391184,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,257,18,uniform_ternary,hard_support_selectivity,115.571916872509,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,sieve_dimension_proxy,50.0,115.571916872509,2.3114383374501797,4.963777117926034,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,257,18,uniform_ternary,same_second_moment_entropy_proxy,0.16965183409890683,INFORMATION_DIAGNOSTIC,same second moment only; q=257 does not turn this into an attack theorem,,,,,,,,,,,,,
512,512,257,18,cbd2,support_selectivity,102.30653617751727,INFORMATION_DIAGNOSTIC,"support-only diagnostic, not weighted CBD likelihood",,,,,,,,,,,,,
512,512,257,18,cbd2,shannon_deficit,107.54973876535763,INFORMATION_DIAGNOSTIC,coordinatewise entropy diagnostic,,,,,,,,,,,,,
512,512,257,18,cbd2,renyi2_separation,110.42833619049921,INFORMATION_DIAGNOSTIC,coordinatewise collision-entropy diagnostic,,,,,,,,,,,,,
512,512,257,18,cbd3,support_selectivity,93.56885328845294,INFORMATION_DIAGNOSTIC,"support-only diagnostic, not weighted CBD likelihood",,,,,,,,,,,,,
512,512,257,18,cbd3,shannon_deficit,102.10072525961202,INFORMATION_DIAGNOSTIC,coordinatewise entropy diagnostic,,,,,,,,,,,,,
512,512,257,18,cbd3,renyi2_separation,105.43272463097887,INFORMATION_DIAGNOSTIC,coordinatewise collision-entropy diagnostic,,,,,,,,,,,,,
512,512,257,18,"fixed_weight(+8,-8)",global_combinatorial_deficit,3985.8197815599783,INFORMATION_DIAGNOSTIC,full-n exact multinomial count; not assigned wholesale to r hints,,,,,,,,,,,,,
512,512,257,18,"fixed_weight(+8,-8)",exact_residual_profile,144.1012418854898,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,lattice_dimension,1025.0,144.1012418854898,0.14058657744925834,1.1023532245136944,60.0,58.458946835017,1.5410531649829977,59.0,1.0,RANK_ONLY_REFERENCE,0.242,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,257,18,"fixed_weight(+8,-8)",exact_residual_profile,144.1012418854898,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,bkz_beta,60.0,144.1012418854898,2.401687364758163,5.284208398773517,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,257,18,"fixed_weight(+8,-8)",exact_residual_profile,144.1012418854898,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,sieve_dimension_proxy,50.0,144.1012418854898,2.882024837709796,7.371840403491244,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,257,19,uniform_ternary,hard_support_selectivity,121.99257892098171,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,lattice_dimension,1025.0,121.99257892098171,0.11901715016681143,1.0859947661058345,60.0,58.695460659286056,1.3045393407139443,59.0,1.0,RANK_ONLY_REFERENCE,0.242,HEURISTIC ESTIMATOR / beta-cost proxy
